DEWP,TEMP,PRES,cbwd_embed,Iws,Is,Ir,pm2.5
24,27.0,1006.0,0,0.89,0,0,172.0
24,27.0,1006.0,3,1.79,0,0,178.0
24,27.0,1007.0,3,3.58,0,0,203.0
24,28.0,1007.0,3,5.37,0,1,208.0
24,27.0,1007.0,2,4.02,0,3,175.0
25,27.0,1007.0,3,1.79,0,0,180.0
25,29.0,1007.0,3,4.92,0,0,194.0
25,31.0,1006.0,3,8.05,0,0,161.0
25,32.0,1005.0,3,11.18,0,0,176.0
25,32.0,1004.0,3,15.2,0,0,167.0
25,31.0,1003.0,3,19.22,0,1,143.0
23,30.0,1004.0,3,22.35,0,2,127.0
24,27.0,1004.0,0,0.89,0,3,55.0
22,25.0,1004.0,2,4.92,0,4,47.0
22,26.0,1005.0,2,8.94,0,0,58.0
22,25.0,1006.0,3,3.13,0,1,62.0
21,26.0,1006.0,2,3.13,0,0,57.0
22,24.0,1005.0,3,1.79,0,1,58.0
21,25.0,1004.0,3,3.58,0,2,60.0
23,25.0,1004.0,3,7.6,0,0,57.0
22,24.0,1005.0,3,10.73,0,0,61.0
22,25.0,1005.0,3,13.86,0,1,67.0
22,24.0,1005.0,3,16.99,0,2,56.0
21,24.0,1004.0,3,18.78,0,0,48.0
21,24.0,1004.0,3,20.57,0,0,42.0
21,24.0,1004.0,3,22.36,0,0,38.0
22,24.0,1004.0,3,24.15,0,0,42.0
22,24.0,1005.0,3,25.94,0,0,51.0
22,25.0,1006.0,3,29.07,0,0,50.0
22,26.0,1006.0,3,32.2,0,0,48.0
22,28.0,1005.0,3,35.33,0,0,56.0
22,29.0,1005.0,3,38.46,0,0,47.0
22,29.0,1005.0,3,41.59,0,0,50.0
21,29.0,1005.0,3,45.61,0,0,53.0
21,30.0,1004.0,3,49.63,0,0,47.0
21,30.0,1004.0,3,52.76,0,0,51.0
22,30.0,1003.0,3,55.89,0,0,49.0
22,29.0,1004.0,3,59.91,0,0,53.0
22,28.0,1004.0,3,63.04,0,0,50.0
22,28.0,1004.0,3,66.17,0,0,57.0
22,27.0,1005.0,0,0.89,0,0,63.0
22,27.0,1005.0,3,1.79,0,0,64.0
22,26.0,1005.0,3,2.68,0,0,77.0
23,26.0,1005.0,3,3.57,0,0,82.0
22,25.0,1005.0,3,5.36,0,0,87.0
22,25.0,1005.0,3,7.15,0,0,90.0
22,25.0,1006.0,3,10.28,0,0,82.0
22,25.0,1006.0,3,12.07,0,0,69.0
22,25.0,1006.0,3,12.96,0,0,63.0
22,25.0,1006.0,3,14.75,0,0,73.0
22,26.0,1006.0,3,16.54,0,0,77.0
23,27.0,1006.0,0,0.89,0,0,78.0
23,28.0,1005.0,0,1.78,0,0,76.0
23,30.0,1005.0,0,2.67,0,0,69.0
22,30.0,1005.0,0,3.56,0,0,64.0
22,30.0,1004.0,0,4.45,0,0,76.0
22,31.0,1004.0,3,1.79,0,0,77.0
22,32.0,1003.0,3,3.58,0,0,78.0
22,32.0,1003.0,3,6.71,0,0,78.0
22,32.0,1002.0,3,10.73,0,0,88.0
23,31.0,1003.0,3,14.75,0,0,89.0
23,30.0,1003.0,3,17.88,0,0,96.0
23,29.0,1003.0,3,21.01,0,0,95.0
24,28.0,1004.0,3,21.9,0,0,92.0
23,28.0,1005.0,1,1.79,0,0,95.0
24,28.0,1005.0,3,3.13,0,0,96.0
15,26.0,999.0,3,11.18,0,1,36.0
19,24.0,1003.0,1,3.13,0,0,49.0
20,24.0,1004.0,1,6.26,0,0,73.0
20,24.0,1004.0,0,0.89,0,0,51.0
20,24.0,1003.0,0,1.78,0,0,41.0
21,24.0,1004.0,3,3.13,0,0,45.0
21,25.0,1004.0,2,1.79,0,0,54.0
21,24.0,1005.0,3,0.89,0,0,65.0
22,24.0,1005.0,1,0.89,0,0,53.0
21,27.0,1005.0,3,1.79,0,0,29.0
22,29.0,1005.0,0,0.89,0,0,42.0
22,30.0,1004.0,3,1.79,0,0,66.0
23,31.0,1004.0,3,3.58,0,0,65.0
23,32.0,1004.0,3,5.37,0,0,58.0
22,32.0,1003.0,3,7.16,0,0,58.0
23,33.0,1003.0,3,11.18,0,0,49.0
23,32.0,1003.0,3,15.2,0,0,59.0
24,32.0,1002.0,3,20.12,0,0,69.0
23,32.0,1003.0,3,24.14,0,0,80.0
24,31.0,1002.0,3,27.27,0,0,87.0
24,30.0,1003.0,3,30.4,0,0,80.0
24,29.0,1004.0,3,33.53,0,0,84.0
24,29.0,1004.0,3,36.66,0,0,88.0
24,29.0,1004.0,3,39.79,0,0,77.0
24,29.0,1004.0,3,41.58,0,0,69.0
24,28.0,1003.0,3,43.37,0,0,57.0
24,27.0,1004.0,3,45.16,0,0,61.0
23,27.0,1003.0,3,46.95,0,0,66.0
23,27.0,1003.0,3,48.74,0,0,72.0
24,27.0,1003.0,3,50.53,0,0,70.0
24,26.0,1003.0,0,0.89,0,0,78.0
24,26.0,1003.0,3,1.79,0,0,79.0
24,27.0,1003.0,0,0.89,0,0,79.0
24,28.0,1004.0,0,1.78,0,0,77.0
24,29.0,1004.0,0,2.67,0,0,76.0
24,31.0,1004.0,0,3.56,0,0,86.0
24,31.0,1003.0,3,1.79,0,0,91.0
23,32.0,1003.0,3,3.58,0,0,90.0
23,32.0,1002.0,3,5.37,0,0,94.0
23,32.0,1002.0,3,8.5,0,0,101.0
24,32.0,1001.0,3,11.63,0,0,105.0
24,32.0,1001.0,3,14.76,0,0,109.0
24,32.0,1001.0,3,17.89,0,0,115.0
25,31.0,1001.0,3,19.68,0,0,139.0
25,30.0,1001.0,3,21.47,0,0,142.0
26,30.0,1001.0,3,23.26,0,0,151.0
26,30.0,1001.0,3,25.05,0,0,164.0
26,29.0,1001.0,3,26.84,0,0,160.0
26,29.0,1000.0,3,28.63,0,0,160.0
26,29.0,1000.0,3,31.76,0,1,179.0
23,27.0,999.0,3,37.57,0,0,55.0
22,27.0,998.0,3,40.7,0,0,60.0
23,26.0,999.0,3,42.49,0,0,65.0
23,26.0,998.0,0,0.89,0,0,61.0
23,26.0,997.0,3,1.79,0,0,60.0
24,27.0,997.0,0,0.89,0,0,57.0
24,27.0,997.0,0,1.78,0,1,68.0
24,27.0,997.0,3,1.79,0,2,75.0
24,27.0,997.0,3,3.58,0,0,83.0
25,28.0,997.0,0,0.89,0,0,96.0
25,28.0,997.0,0,1.78,0,0,111.0
25,30.0,997.0,0,2.67,0,0,98.0
26,30.0,996.0,1,1.79,0,0,102.0
26,30.0,996.0,0,0.89,0,0,117.0
26,30.0,997.0,1,3.13,0,0,127.0
26,30.0,996.0,3,1.79,0,0,136.0
26,30.0,996.0,0,0.89,0,0,140.0
26,30.0,997.0,0,1.78,0,0,154.0
26,29.0,997.0,2,1.79,0,0,143.0
26,29.0,997.0,1,0.89,0,0,145.0
25,28.0,998.0,0,0.89,0,0,148.0
26,28.0,998.0,0,1.78,0,1,154.0
25,28.0,998.0,0,2.67,0,0,150.0
25,28.0,998.0,0,3.56,0,0,155.0
26,28.0,997.0,2,1.79,0,0,157.0
25,28.0,998.0,1,0.89,0,0,145.0
25,27.0,998.0,0,0.45,0,0,113.0
24,26.0,998.0,2,1.79,0,0,40.0
17,30.0,999.0,2,6.71,0,0,24.0
15,29.0,999.0,2,11.63,0,0,26.0
14,31.0,1001.0,2,18.78,0,0,21.0
12,32.0,1001.0,2,24.59,0,0,24.0
13,33.0,1001.0,2,31.74,0,0,25.0
12,33.0,1001.0,2,39.79,0,0,32.0
12,34.0,1001.0,2,47.84,0,0,39.0
10,34.0,1001.0,2,55.89,0,0,42.0
11,34.0,1001.0,2,61.7,0,0,29.0
11,35.0,1001.0,2,69.75,0,0,29.0
11,35.0,1001.0,2,77.8,0,0,27.0
11,35.0,1001.0,2,86.74,0,0,24.0
10,35.0,1001.0,2,94.79,0,0,20.0
10,34.0,1001.0,2,101.94,0,0,18.0
9,33.0,1002.0,2,107.75,0,0,18.0
10,32.0,1002.0,2,112.67,0,0,17.0
13,28.0,1003.0,2,116.69,0,0,13.0
16,25.0,1004.0,1,1.79,0,0,17.0
14,25.0,1004.0,2,1.79,0,0,17.0
14,23.0,1005.0,0,0.89,0,0,16.0
14,24.0,1005.0,2,3.13,0,0,9.0
14,24.0,1006.0,1,1.79,0,0,13.0
15,21.0,1006.0,2,3.13,0,0,9.0
16,21.0,1007.0,1,1.79,0,0,15.0
15,23.0,1008.0,0,0.45,0,0,18.0
16,22.0,1008.0,2,1.79,0,0,13.0
17,25.0,1009.0,2,5.81,0,0,11.0
14,28.0,1009.0,1,4.02,0,0,10.0
15,29.0,1009.0,1,8.04,0,0,16.0
14,31.0,1009.0,2,3.13,0,0,13.0
14,32.0,1009.0,2,6.26,0,0,11.0
12,33.0,1009.0,1,1.79,0,0,12.0
13,33.0,1008.0,2,1.79,0,0,12.0
13,33.0,1008.0,1,3.13,0,0,10.0
13,34.0,1007.0,0,1.79,0,0,16.0
13,33.0,1007.0,3,3.13,0,0,15.0
13,32.0,1006.0,3,4.92,0,0,18.0
14,32.0,1006.0,0,0.89,0,0,22.0
14,30.0,1007.0,3,4.02,0,0,20.0
14,30.0,1008.0,3,7.15,0,0,27.0
14,30.0,1009.0,0,3.13,0,0,21.0
17,27.0,1009.0,0,4.02,0,0,26.0
17,24.0,1009.0,2,1.79,0,0,27.0
18,23.0,1010.0,2,6.71,0,0,44.0
17,21.0,1010.0,2,9.84,0,0,39.0
16,22.0,1010.0,2,12.97,0,0,36.0
16,21.0,1010.0,2,16.99,0,0,29.0
15,19.0,1010.0,2,20.12,0,0,22.0
16,20.0,1011.0,0,0.89,0,0,20.0
17,23.0,1011.0,0,1.78,0,0,18.0
16,27.0,1011.0,2,1.79,0,0,19.0
13,28.0,1012.0,1,1.79,0,0,17.0
13,30.0,1012.0,2,3.13,0,0,21.0
13,32.0,1011.0,2,4.92,0,0,17.0
11,32.0,1011.0,0,0.89,0,0,19.0
13,33.0,1010.0,0,2.68,0,0,14.0
11,34.0,1009.0,0,3.57,0,0,17.0
11,33.0,1009.0,3,1.79,0,0,8.0
7,34.0,1008.0,0,0.89,0,0,12.0
12,33.0,1008.0,3,1.79,0,0,17.0
12,31.0,1008.0,3,3.58,0,0,25.0
13,29.0,1008.0,3,6.71,0,0,36.0
18,28.0,1009.0,0,0.89,0,0,27.0
15,27.0,1009.0,3,1.79,0,0,33.0
17,25.0,1009.0,3,3.58,0,0,40.0
19,24.0,1010.0,3,4.47,0,0,48.0
19,24.0,1010.0,3,6.26,0,0,41.0
19,23.0,1010.0,3,8.05,0,0,57.0
19,23.0,1009.0,3,9.84,0,0,70.0
19,24.0,1009.0,0,0.45,0,0,69.0
19,24.0,1009.0,3,3.13,0,0,76.0
19,23.0,1010.0,3,4.92,0,0,92.0
19,23.0,1010.0,1,1.79,0,0,116.0
20,24.0,1010.0,0,0.89,0,0,122.0
20,26.0,1011.0,3,1.79,0,0,120.0
19,27.0,1011.0,3,3.58,0,0,118.0
20,29.0,1010.0,3,5.37,0,0,108.0
20,29.0,1010.0,3,7.16,0,0,98.0
20,29.0,1009.0,3,10.29,0,0,91.0
20,29.0,1008.0,3,13.42,0,0,92.0
21,28.0,1008.0,2,4.02,0,0,70.0
22,27.0,1007.0,2,7.15,0,1,63.0
21,27.0,1007.0,1,3.13,0,2,66.0
22,26.0,1007.0,2,4.02,0,0,75.0
22,25.0,1007.0,2,8.04,0,1,104.0
22,24.0,1007.0,1,3.13,0,2,105.0
22,25.0,1008.0,2,4.92,0,3,109.0
21,25.0,1009.0,2,6.71,0,0,110.0
22,24.0,1008.0,1,1.79,0,0,123.0
22,24.0,1008.0,0,0.89,0,0,115.0
21,24.0,1008.0,0,0.89,0,0,118.0
22,24.0,1008.0,0,1.78,0,0,117.0
21,24.0,1008.0,1,1.79,0,0,111.0
22,24.0,1008.0,0,0.89,0,0,113.0
22,24.0,1008.0,1,0.89,0,0,120.0
21,23.0,1008.0,2,1.79,0,0,118.0
22,24.0,1008.0,0,0.89,0,0,140.0
22,25.0,1009.0,0,1.78,0,0,117.0
22,26.0,1009.0,0,2.67,0,0,118.0
22,27.0,1009.0,0,3.56,0,0,121.0
22,27.0,1009.0,3,1.79,0,0,109.0
20,28.0,1008.0,3,4.92,0,0,112.0
20,29.0,1007.0,3,8.05,0,0,101.0
19,31.0,1007.0,3,11.18,0,0,95.0
18,31.0,1007.0,3,14.31,0,0,85.0
18,31.0,1006.0,3,18.33,0,0,69.0
17,31.0,1006.0,3,21.46,0,0,61.0
17,28.0,1006.0,3,24.59,0,0,72.0
17,26.0,1006.0,3,26.38,0,0,74.0
17,25.0,1007.0,3,28.17,0,0,73.0
17,24.0,1007.0,3,29.96,0,0,90.0
18,23.0,1007.0,3,31.75,0,0,93.0
18,21.0,1007.0,3,32.64,0,0,90.0
18,21.0,1007.0,3,33.53,0,0,106.0
19,21.0,1007.0,3,35.32,0,0,97.0
19,21.0,1008.0,1,0.89,0,0,98.0
18,21.0,1008.0,2,0.89,0,0,116.0
19,21.0,1008.0,1,0.89,0,0,144.0
18,20.0,1009.0,2,3.13,0,0,143.0
20,22.0,1009.0,0,0.89,0,0,140.0
19,24.0,1009.0,2,3.13,0,0,117.0
19,24.0,1009.0,2,6.26,0,0,108.0
19,25.0,1010.0,0,0.89,0,0,119.0
20,25.0,1010.0,2,1.79,0,1,115.0
21,24.0,1009.0,1,1.79,0,2,115.0
20,26.0,1009.0,1,3.58,0,3,123.0
21,26.0,1008.0,3,1.79,0,0,127.0
21,26.0,1008.0,3,4.92,0,0,139.0
20,27.0,1008.0,3,6.71,0,0,128.0
21,25.0,1008.0,0,0.89,0,0,105.0
20,26.0,1009.0,2,1.79,0,0,117.0
21,24.0,1009.0,0,0.89,0,0,123.0
20,24.0,1009.0,1,1.79,0,0,141.0
21,23.0,1009.0,0,0.45,0,0,121.0
21,23.0,1009.0,2,1.79,0,0,110.0
21,23.0,1009.0,2,2.68,0,0,116.0
21,23.0,1009.0,2,4.47,0,0,148.0
20,23.0,1009.0,2,7.6,0,0,150.0
19,23.0,1009.0,2,10.73,0,0,114.0
19,22.0,1009.0,2,14.75,0,0,89.0
19,22.0,1010.0,2,18.77,0,0,72.0
19,23.0,1010.0,2,21.9,0,0,97.0
18,24.0,1010.0,2,25.03,0,0,77.0
18,26.0,1010.0,2,26.82,0,0,77.0
16,28.0,1010.0,2,30.84,0,0,68.0
14,32.0,1010.0,2,32.63,0,0,59.0
11,33.0,1009.0,1,1.79,0,0,35.0
10,33.0,1008.0,1,5.81,0,0,26.0
11,34.0,1008.0,1,7.6,0,0,5.0
12,34.0,1007.0,1,9.39,0,0,12.0
11,34.0,1007.0,1,11.18,0,0,15.0
13,33.0,1007.0,3,1.79,0,0,18.0
12,32.0,1007.0,0,0.89,0,0,18.0
17,27.0,1007.0,0,1.78,0,0,19.0
17,25.0,1008.0,0,2.67,0,0,23.0
16,25.0,1009.0,0,3.56,0,0,36.0
17,23.0,1009.0,0,4.01,0,0,43.0
18,22.0,1009.0,3,0.89,0,0,39.0
17,22.0,1010.0,3,2.68,0,0,44.0
17,22.0,1010.0,1,1.79,0,0,73.0
17,21.0,1010.0,0,0.89,0,0,85.0
17,20.0,1010.0,2,1.79,0,0,81.0
16,20.0,1009.0,2,3.58,0,0,64.0
16,19.0,1009.0,2,5.37,0,0,54.0
16,20.0,1010.0,2,8.5,0,0,38.0
16,21.0,1010.0,2,11.63,0,0,27.0
16,24.0,1010.0,2,14.76,0,0,31.0
15,27.0,1010.0,2,17.89,0,0,31.0
13,29.0,1010.0,2,21.02,0,0,22.0
12,31.0,1010.0,2,24.15,0,0,22.0
12,32.0,1009.0,0,1.79,0,0,20.0
9,35.0,1009.0,2,3.13,0,0,22.0
12,34.0,1008.0,1,3.13,0,0,11.0
10,34.0,1008.0,1,6.26,0,0,11.0
13,34.0,1007.0,3,3.13,0,0,11.0
11,34.0,1007.0,3,4.92,0,0,18.0
13,31.0,1007.0,3,6.71,0,0,17.0
15,28.0,1007.0,3,8.5,0,0,39.0
13,27.0,1008.0,3,10.29,0,0,50.0
16,26.0,1008.0,3,12.08,0,0,47.0
17,23.0,1008.0,0,0.89,0,0,49.0
18,23.0,1008.0,0,1.78,0,0,52.0
18,22.0,1008.0,1,1.79,0,0,70.0
18,22.0,1008.0,1,3.58,0,0,95.0
17,20.0,1008.0,2,1.79,0,0,101.0
17,20.0,1008.0,2,3.58,0,0,59.0
17,20.0,1008.0,2,5.37,0,0,54.0
16,19.0,1008.0,2,7.16,0,0,47.0
16,19.0,1008.0,2,8.95,0,0,28.0
17,23.0,1009.0,2,10.74,0,0,31.0
17,26.0,1009.0,0,0.89,0,0,26.0
16,28.0,1009.0,2,1.79,0,0,29.0
17,29.0,1008.0,0,0.89,0,0,27.0
16,31.0,1008.0,0,1.78,0,0,29.0
15,33.0,1007.0,3,1.79,0,0,27.0
14,33.0,1006.0,3,3.58,0,0,33.0
13,35.0,1005.0,3,5.37,0,0,31.0
11,34.0,1004.0,3,9.39,0,0,44.0
13,34.0,1004.0,3,15.2,0,0,38.0
13,34.0,1004.0,3,21.01,0,0,37.0
12,32.0,1003.0,3,25.03,0,0,42.0
12,30.0,1003.0,3,29.05,0,0,37.0
15,28.0,1004.0,3,33.07,0,0,45.0
16,27.0,1004.0,3,36.2,0,0,41.0
17,26.0,1004.0,0,0.89,0,0,50.0
17,25.0,1003.0,0,1.78,0,0,49.0
17,24.0,1004.0,0,2.67,0,0,51.0
18,23.0,1004.0,1,1.79,0,0,53.0
18,22.0,1004.0,0,0.89,0,0,62.0
18,21.0,1004.0,2,3.13,0,0,65.0
18,21.0,1004.0,1,0.89,0,0,74.0
17,20.0,1005.0,2,3.13,0,0,74.0
17,20.0,1006.0,2,7.15,0,0,57.0
17,24.0,1006.0,2,10.28,0,0,50.0
16,27.0,1006.0,1,4.02,0,0,50.0
14,30.0,1007.0,1,7.15,0,0,37.0
12,31.0,1007.0,1,11.17,0,0,23.0
10,32.0,1007.0,1,14.3,0,0,16.0
12,33.0,1006.0,3,3.13,0,0,13.0
13,33.0,1005.0,3,4.92,0,0,16.0
11,33.0,1005.0,3,8.94,0,0,30.0
12,33.0,1004.0,3,12.96,0,0,30.0
16,32.0,1004.0,3,17.88,0,0,38.0
16,31.0,1004.0,3,21.9,0,0,75.0
20,29.0,1004.0,3,26.82,0,0,121.0
19,28.0,1005.0,3,31.74,0,0,98.0
20,27.0,1006.0,3,36.66,0,0,84.0
20,26.0,1007.0,3,41.58,0,0,71.0
19,24.0,1007.0,3,46.5,0,0,55.0
19,24.0,1008.0,3,49.63,0,0,50.0
19,24.0,1008.0,3,51.42,0,0,59.0
18,23.0,1008.0,3,54.55,0,0,57.0
18,22.0,1008.0,3,57.68,0,0,51.0
18,23.0,1008.0,3,60.81,0,0,47.0
17,23.0,1008.0,3,63.94,0,0,51.0
17,23.0,1008.0,3,67.07,0,0,51.0
17,23.0,1008.0,3,70.2,0,0,51.0
17,23.0,1008.0,3,71.99,0,0,56.0
17,23.0,1009.0,3,73.78,0,0,57.0
17,23.0,1009.0,3,76.91,0,0,59.0
18,24.0,1009.0,3,80.04,0,0,60.0
18,25.0,1009.0,3,83.17,0,0,62.0
19,25.0,1008.0,3,86.3,0,0,65.0
19,25.0,1007.0,1,1.79,0,0,60.0
19,26.0,1007.0,1,3.58,0,0,65.0
20,26.0,1006.0,3,1.79,0,0,67.0
20,26.0,1006.0,3,5.81,0,0,61.0
20,26.0,1006.0,3,9.83,0,0,54.0
20,26.0,1006.0,3,12.96,0,0,50.0
20,25.0,1005.0,3,16.09,0,0,48.0
19,25.0,1006.0,3,21.01,0,0,46.0
19,24.0,1005.0,3,25.03,0,1,55.0
19,24.0,1005.0,3,29.05,0,0,44.0
19,24.0,1005.0,3,32.18,0,1,38.0
18,23.0,1004.0,3,36.2,0,2,33.0
18,23.0,1003.0,3,40.22,0,0,37.0
18,23.0,1002.0,3,45.14,0,0,39.0
18,23.0,1002.0,3,48.27,0,0,40.0
19,22.0,1001.0,3,52.29,0,1,49.0
19,22.0,1001.0,3,54.08,0,2,57.0
19,21.0,1000.0,3,55.87,0,3,54.0
19,21.0,1000.0,0,1.79,0,4,60.0
19,21.0,1001.0,0,2.68,0,5,68.0
19,21.0,1001.0,1,0.89,0,0,69.0
20,22.0,1000.0,0,0.89,0,0,75.0
20,22.0,1000.0,3,1.79,0,0,84.0
20,24.0,999.0,0,0.89,0,0,103.0
21,26.0,999.0,0,1.78,0,0,94.0
20,25.0,999.0,0,2.67,0,0,81.0
20,25.0,998.0,0,3.56,0,0,75.0
20,25.0,998.0,0,4.45,0,0,85.0
20,25.0,998.0,0,5.34,0,0,74.0
21,25.0,998.0,0,6.23,0,0,75.0
21,24.0,998.0,0,7.12,0,0,72.0
21,23.0,998.0,3,1.79,0,0,85.0
21,23.0,998.0,0,0.89,0,0,101.0
20,23.0,998.0,0,1.78,0,0,112.0
20,22.0,998.0,0,2.67,0,0,116.0
20,22.0,998.0,1,0.89,0,0,124.0
20,22.0,998.0,0,0.89,0,0,124.0
20,22.0,999.0,0,1.78,0,0,113.0
20,21.0,998.0,2,1.79,0,0,118.0
19,20.0,999.0,0,0.89,0,0,106.0
18,21.0,999.0,2,3.13,0,0,73.0
15,22.0,1000.0,2,8.05,0,0,16.0
9,25.0,1000.0,2,16.99,0,0,20.0
8,26.0,1000.0,2,25.93,0,0,14.0
8,27.0,1000.0,2,35.76,0,0,16.0
8,28.0,1001.0,2,43.81,0,0,12.0
8,29.0,1001.0,2,53.64,0,0,9.0
7,29.0,1002.0,2,65.71,0,0,11.0
5,29.0,1002.0,2,77.78,0,0,9.0
5,29.0,1003.0,2,88.96,0,0,10.0
6,29.0,1003.0,2,98.79,0,0,9.0
6,28.0,1004.0,2,109.97,0,0,7.0
7,27.0,1004.0,2,119.8,0,0,10.0
7,25.0,1005.0,2,127.85,0,0,8.0
7,24.0,1005.0,2,135.9,0,0,12.0
8,24.0,1006.0,2,141.71,0,0,15.0
9,23.0,1007.0,2,146.63,0,0,12.0
12,20.0,1008.0,2,149.76,0,0,16.0
11,22.0,1008.0,1,5.81,0,0,14.0
10,21.0,1010.0,1,11.62,0,0,14.0
8,21.0,1010.0,1,16.54,0,0,8.0
10,20.0,1011.0,1,21.46,0,1,10.0
10,19.0,1011.0,2,3.13,0,0,10.0
12,18.0,1011.0,2,4.92,0,1,9.0
12,18.0,1012.0,2,6.71,0,0,6.0
11,19.0,1013.0,2,9.84,0,0,10.0
11,19.0,1013.0,2,12.97,0,0,13.0
11,21.0,1014.0,2,14.76,0,0,13.0
8,23.0,1014.0,2,18.78,0,0,16.0
8,25.0,1014.0,2,22.8,0,0,13.0
6,26.0,1013.0,2,27.72,0,0,10.0
5,26.0,1012.0,2,31.74,0,0,9.0
5,28.0,1010.0,0,0.89,0,0,10.0
6,25.0,1010.0,3,3.13,0,0,13.0
9,23.0,1010.0,3,4.92,0,0,18.0
12,20.0,1011.0,3,6.71,0,0,34.0
9,21.0,1011.0,3,8.5,0,0,36.0
8,23.0,1011.0,3,13.42,0,0,33.0
11,20.0,1012.0,0,0.89,0,0,31.0
12,17.0,1012.0,1,0.89,0,0,34.0
12,18.0,1011.0,2,1.79,0,0,49.0
11,16.0,1011.0,2,2.68,0,0,35.0
11,16.0,1012.0,2,4.47,0,0,43.0
11,15.0,1011.0,2,6.26,0,0,39.0
10,14.0,1012.0,2,8.05,0,0,30.0
10,15.0,1012.0,2,9.84,0,0,18.0
12,18.0,1013.0,2,11.63,0,0,21.0
10,22.0,1013.0,2,15.65,0,0,25.0
9,24.0,1013.0,1,4.02,0,0,27.0
7,27.0,1013.0,2,3.13,0,0,19.0
7,28.0,1013.0,2,6.26,0,0,13.0
6,29.0,1012.0,2,9.39,0,0,12.0
4,30.0,1012.0,0,0.89,0,0,10.0
3,30.0,1011.0,2,1.79,0,0,10.0
2,31.0,1010.0,0,1.79,0,0,14.0
2,31.0,1010.0,2,3.13,0,0,15.0
7,28.0,1010.0,3,1.79,0,0,18.0
10,25.0,1010.0,3,2.68,0,0,21.0
10,25.0,1010.0,0,0.89,0,0,16.0
12,21.0,1011.0,3,1.79,0,0,24.0
14,19.0,1011.0,1,0.89,0,0,17.0
14,20.0,1012.0,3,3.13,0,0,22.0
13,21.0,1012.0,3,8.94,0,0,38.0
13,20.0,1013.0,3,12.96,0,0,55.0
12,19.0,1013.0,0,0.89,0,0,76.0
13,17.0,1013.0,0,1.78,0,0,73.0
12,16.0,1013.0,1,1.79,0,0,55.0
12,16.0,1013.0,0,0.89,0,0,39.0
12,15.0,1013.0,2,3.13,0,0,37.0
12,15.0,1014.0,2,6.26,0,0,40.0
14,18.0,1014.0,2,8.05,0,0,42.0
13,21.0,1014.0,1,3.13,0,0,39.0
12,23.0,1014.0,1,6.26,0,0,35.0
12,24.0,1014.0,1,9.39,0,0,33.0
13,27.0,1014.0,1,11.18,0,0,31.0
11,28.0,1013.0,0,1.79,0,0,35.0
11,29.0,1013.0,3,1.79,0,0,33.0
10,30.0,1012.0,0,1.79,0,0,30.0
9,30.0,1011.0,3,1.79,0,0,42.0
10,29.0,1012.0,0,0.89,0,0,45.0
11,28.0,1011.0,3,3.13,0,0,49.0
13,27.0,1012.0,3,6.26,0,0,55.0
15,25.0,1012.0,3,8.05,0,1,64.0
17,23.0,1013.0,1,3.13,0,2,66.0
16,23.0,1014.0,2,0.89,0,0,69.0
15,23.0,1015.0,3,4.02,0,0,65.0
15,21.0,1015.0,1,1.79,0,0,55.0
15,19.0,1014.0,0,0.89,0,0,71.0
14,18.0,1014.0,2,3.13,0,0,84.0
13,19.0,1015.0,0,0.89,0,0,89.0
14,18.0,1015.0,2,0.89,0,0,29.0
14,17.0,1015.0,0,0.45,0,0,33.0
14,17.0,1016.0,0,0.9,0,0,33.0
12,16.0,1016.0,2,1.79,0,0,41.0
13,18.0,1017.0,0,0.89,0,0,47.0
14,20.0,1017.0,0,1.78,0,0,43.0
13,23.0,1017.0,0,2.67,0,0,44.0
14,25.0,1017.0,2,1.79,0,0,45.0
11,25.0,1017.0,0,1.79,0,0,49.0
12,26.0,1016.0,1,1.79,0,0,43.0
12,27.0,1016.0,0,1.79,0,0,47.0
12,28.0,1015.0,3,1.79,0,0,57.0
12,28.0,1014.0,3,3.58,0,0,55.0
13,27.0,1014.0,3,5.37,0,0,65.0
13,27.0,1014.0,3,8.5,0,0,74.0
13,25.0,1014.0,3,10.29,0,0,74.0
15,23.0,1014.0,3,12.08,0,0,76.0
17,21.0,1015.0,3,12.97,0,0,82.0
17,21.0,1016.0,3,14.76,0,0,89.0
16,21.0,1016.0,3,16.55,0,0,87.0
17,21.0,1016.0,3,17.44,0,0,80.0
17,19.0,1016.0,3,19.23,0,0,82.0
16,19.0,1016.0,0,0.89,0,0,95.0
16,18.0,1016.0,1,0.89,0,0,102.0
16,18.0,1016.0,0,0.45,0,0,96.0
16,18.0,1016.0,1,0.89,0,0,122.0
16,18.0,1016.0,0,0.89,0,0,132.0
16,19.0,1017.0,0,1.78,0,0,112.0
16,19.0,1017.0,2,3.13,0,0,99.0
15,21.0,1017.0,1,1.79,0,0,79.0
16,22.0,1017.0,0,0.89,0,0,66.0
16,24.0,1018.0,0,1.78,0,0,66.0
16,26.0,1017.0,0,3.57,0,0,76.0
15,26.0,1017.0,0,4.46,0,0,80.0
16,27.0,1016.0,3,1.79,0,0,89.0
16,28.0,1015.0,0,1.79,0,0,93.0
16,28.0,1014.0,0,3.58,0,0,98.0
16,27.0,1014.0,3,3.13,0,0,109.0
15,26.0,1014.0,3,4.92,0,0,109.0
15,25.0,1014.0,3,6.71,0,0,115.0
17,23.0,1015.0,3,8.5,0,0,124.0
17,22.0,1015.0,3,9.39,0,0,119.0
16,23.0,1016.0,3,12.52,0,0,101.0
